id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,form pressure,117,33,39,33,177,watch,baseline,monotonic-signal
g002,sync drift,80,25,24,78,245,ship,edge,drag-penalty
g003,local state,109,59,39,99,319,ship,recovery,confidence-floor
g004,conflict cost,39,43,27,34,81,hold,negative,lane-boundary
g005,form pressure,52,73,44,49,99,hold,baseline,monotonic-signal
g006,sync drift,62,20,33,61,134,watch,edge,drag-penalty
g007,local state,114,31,29,72,287,ship,recovery,confidence-floor
g008,conflict cost,100,74,28,82,326,ship,negative,lane-boundary
g009,form pressure,52,63,29,48,147,watch,baseline,monotonic-signal
g010,sync drift,76,25,31,36,125,watch,edge,drag-penalty
g011,local state,91,44,13,34,242,ship,recovery,confidence-floor
g012,conflict cost,58,21,5,38,193,ship,negative,lane-boundary
g013,form pressure,45,47,7,87,283,ship,baseline,monotonic-signal
g014,sync drift,42,62,26,30,102,hold,edge,drag-penalty
g015,local state,88,37,37,49,163,watch,recovery,confidence-floor
g016,conflict cost,115,27,23,20,205,ship,negative,lane-boundary
g017,form pressure,44,25,18,96,233,ship,baseline,monotonic-signal
g018,sync drift,100,61,38,53,215,ship,edge,drag-penalty
g019,local state,87,12,28,36,146,watch,recovery,confidence-floor
g020,conflict cost,40,25,4,32,153,watch,negative,lane-boundary
g021,form pressure,108,34,14,77,348,ship,baseline,monotonic-signal
g022,sync drift,58,41,42,98,185,ship,edge,drag-penalty
g023,local state,80,47,15,33,213,ship,recovery,confidence-floor
g024,conflict cost,95,52,24,48,242,ship,negative,lane-boundary
g025,form pressure,62,25,9,60,233,ship,baseline,monotonic-signal
g026,sync drift,49,46,24,71,190,ship,edge,drag-penalty
g027,local state,90,59,12,81,353,ship,recovery,confidence-floor
g028,conflict cost,114,33,29,47,239,ship,negative,lane-boundary
g029,form pressure,41,58,18,35,138,watch,baseline,monotonic-signal
g030,sync drift,52,38,14,33,152,watch,edge,drag-penalty
g031,local state,105,30,13,37,262,ship,recovery,confidence-floor
g032,conflict cost,70,64,14,86,320,ship,negative,lane-boundary
